title,authors,paper_url,github_url,github_stars,published_date,source_url,source
TempCloze: Can Video-LLMs Identify the Missing Middle?,Wenqi Pei; Henry Hengyuan Zhao; Yilai Liu; Jiahao Meng; Han Chen; Ziyu Wang; Hongyang Du,http://arxiv.org/abs/2609.01515v1,,,2026-09-01T16:45:02Z,http://arxiv.org/abs/2609.01515v1,arXiv
LatentPress: Context Compression Beyond Text and Vision,Zhengze Zhou; Hejian Sang,http://arxiv.org/abs/2609.01507v2,,,2026-09-01T16:38:15Z,http://arxiv.org/abs/2609.01507v2,arXiv
Public-Sharing Labels and Verbatim Field Egress in an MCP-to-A2A Agent Configuration: A Controlled Multi-Model Study,Arpan Kumar Mahapatra,http://arxiv.org/abs/2609.01693v1,,,2026-09-01T16:24:11Z,http://arxiv.org/abs/2609.01693v1,arXiv
Optimizing Byzantine Node Placement in Decentralized Federated Learning,Edoardo Gabrielli; Gabriele Tolomei,http://arxiv.org/abs/2609.01495v1,,,2026-09-01T16:23:03Z,http://arxiv.org/abs/2609.01495v1,arXiv
Rethinking Learnability in Offline Data-driven Optimization,Chao Qian; Chen-Guang Wang; Rong-Xi Tan; Ke Xue,http://arxiv.org/abs/2609.01493v2,,,2026-09-01T16:22:28Z,http://arxiv.org/abs/2609.01493v2,arXiv
GlossoGen: Emergent Language in Complex Multi-Agent LLM Interactions,Elias Stengel-Eskin; Newton Sander; Carlos Bonetti; Sasha Boguraev; James Bowler; Hale Sirin; Simon Kirby,http://arxiv.org/abs/2609.01491v1,,,2026-09-01T16:22:07Z,http://arxiv.org/abs/2609.01491v1,arXiv
Defense-as-Skill: Evolving Runtime Guard Skill for Skill-Augmented Agents,Xiaofang Yang; Ziqi Miao; Dianbo Sui; Jing Shao; Lijun Li,http://arxiv.org/abs/2609.01487v1,,,2026-09-01T16:19:31Z,http://arxiv.org/abs/2609.01487v1,arXiv
Harness-of-Harness: Multi-Day Autonomous Software Development with Continual Improvement,Haoyang Yan; Min-le Su; Hangfan Zhang; Zhanhao Li; Chen Zhang; Shao Zhang; Yang Chen; Lei Bai; Shuyue Hu,http://arxiv.org/abs/2609.01481v1,,,2026-09-01T16:17:18Z,http://arxiv.org/abs/2609.01481v1,arXiv
Parsing the Stream: A Live Trace Model for Long-Horizon Agents and Their Observers,Egor Pakhomov; Erik Nijkamp,http://arxiv.org/abs/2609.01466v1,,,2026-09-01T16:03:54Z,http://arxiv.org/abs/2609.01466v1,arXiv
When Safety Routing Breaks: Understanding Alignment Fragility under Benign Fine-Tuning,Yitong Guo; Xiaoyi Chen; Siyuan Zhang; Xiaofeng Wang; Haixu Tang,http://arxiv.org/abs/2609.01455v1,,,2026-09-01T15:59:32Z,http://arxiv.org/abs/2609.01455v1,arXiv
Efficiently Estimating Optimal Hyperparameter Scaling Laws through Power-Law Entropy Search,Zhiliang Chen; Sebastian Ament; David Eriksson; Maximilian Balandat; Bryan Kian Hsiang Low; Eytan Bakshy; Jihao Andreas Lin,http://arxiv.org/abs/2609.01431v2,,,2026-09-01T15:41:59Z,http://arxiv.org/abs/2609.01431v2,arXiv
Learning Sparse Decision Trees via Transformer Variational Auto-Encoders,Giacomo Fidone; Alessio Cascione; Riccardo Guidotti,http://arxiv.org/abs/2609.01430v1,,,2026-09-01T15:40:33Z,http://arxiv.org/abs/2609.01430v1,arXiv
Semantic-Guided Multimodal Preprocessing for Vision Transformer-Based Clear Cell Renal Cell Carcinoma Grading,Fatemeh Javadian; Zhu Chen; Zahra Aminparast; Johannes Stegmaier,http://arxiv.org/abs/2609.01426v1,,,2026-09-01T15:39:14Z,http://arxiv.org/abs/2609.01426v1,arXiv
Provably Safe Sim-to-Real Transfer,Tingting Ni; Maryam Kamgarpour,http://arxiv.org/abs/2609.01418v1,,,2026-09-01T15:34:57Z,http://arxiv.org/abs/2609.01418v1,arXiv
EdiTikZ: Scientific Figure Editing from Revision Trajectories,Christian Greisinger; Zhixue Zhao; Steffen Eger,http://arxiv.org/abs/2609.01409v1,,,2026-09-01T15:29:52Z,http://arxiv.org/abs/2609.01409v1,arXiv
Neuro-Symbolic Geometric Abstraction (NeuSOGA): From Observations to Symbolic Mathematical Representations,Qingde Li; Qingqi Hong; Zihan Li; Jie Tian,http://arxiv.org/abs/2609.01408v2,,,2026-09-01T15:29:30Z,http://arxiv.org/abs/2609.01408v2,arXiv
"Evaluating Multimodal LLMs as Generalist Vision-Language-Action Agents for Drone Control: Commanding, Approaching, Tracking and Searching",Jaewoo Park; Minyoung Lee; Sukmin Seo; Moonbin Yim; Hyunwook Yoon; Dohoon Ryu; Daehee Kim; Myungseo Song; Jihyuk Byun; Seunggyu Chang; Taeho Kil; Jiseob Kim; Bado Lee; Geewook Kim,http://arxiv.org/abs/2609.01404v1,,,2026-09-01T15:27:43Z,http://arxiv.org/abs/2609.01404v1,arXiv
Measuring consistency via ensemble margin and local prediction variability: Auditing decision systems in the presence of predictive multiplicity,Sinjini Banerjee; Tim Marrinan; Anand D. Sarwate,http://arxiv.org/abs/2609.01397v1,,,2026-09-01T15:22:01Z,http://arxiv.org/abs/2609.01397v1,arXiv
EDGE: Error Dependency Graph-Guided Multi-Error Attribution in Multi-Agent LLM Systems,Jun Hou; Priya Pitre; Yi Fang; Xuan Wang,http://arxiv.org/abs/2609.01360v1,,,2026-09-01T15:00:54Z,http://arxiv.org/abs/2609.01360v1,arXiv
PopPert: Population-level Joint-Distribution Modeling for Single-Cell Perturbation Prediction,Handong Wang; Jiaxin Qi; Haochen Feng; Baisheng Lai,http://arxiv.org/abs/2609.01357v1,,,2026-09-01T14:59:03Z,http://arxiv.org/abs/2609.01357v1,arXiv
SymFold: Synergizing Evolutionary and Structural Priors for Accurate Protein Inverse Folding,Handong Wang; Jiaxin Qi; Baisheng Lai; Jianqiang Huang,http://arxiv.org/abs/2609.01353v1,,,2026-09-01T14:57:24Z,http://arxiv.org/abs/2609.01353v1,arXiv
CHARM: Character Hallucination for Multicultural Role Play Benchmark,Sunkyung Han; Nahyeon Park; Gaeun Seo; Seunghyun Yoon; JinYeong Bak,http://arxiv.org/abs/2609.01352v1,,,2026-09-01T14:57:14Z,http://arxiv.org/abs/2609.01352v1,arXiv
Scalable Rao-Blackwellized Online Planning for High-Dimensional POMDPs,Jiho Lee; Nisar Ahmed; Kyle Hollins Wray; Zachary Sunberg,http://arxiv.org/abs/2609.01351v1,,,2026-09-01T14:57:10Z,http://arxiv.org/abs/2609.01351v1,arXiv
Meta-ethics and AI: exploring the novel meta-ethical questions in the era of AI,Shang Lu,http://arxiv.org/abs/2609.01685v1,,,2026-09-01T14:56:09Z,http://arxiv.org/abs/2609.01685v1,arXiv
"Cheap Verifiers, Large Blind Spots: Measuring the Reliability Cost of Cost-Saving Cascades",Dushyant Rajput,http://arxiv.org/abs/2609.01345v1,,,2026-09-01T14:53:41Z,http://arxiv.org/abs/2609.01345v1,arXiv
Probing Factual Knowledge Transfer with Training Data Interventions,Romina Oji; Marc Braun; Marcel Bollmann; Marco Kuhlmann; Jenny Kunz,http://arxiv.org/abs/2609.01341v1,,,2026-09-01T14:51:12Z,http://arxiv.org/abs/2609.01341v1,arXiv
LEAP: Likelihood Elicitation and Aggregation for LLM-based Probabilistic Forecasting,Yufei Chen; Yiran Zhao; Xiaogang Xu; Qipeng Xie; Jiafei Wu; Zhe Liu,http://arxiv.org/abs/2609.01337v1,,,2026-09-01T14:49:19Z,http://arxiv.org/abs/2609.01337v1,arXiv
Bandits in Prod: Hyperparameter Optimization at Inference Time,Louis Abraham; Tuan-Anh Nguyen; Nicolas Devatine,http://arxiv.org/abs/2609.01335v2,,,2026-09-01T14:48:08Z,http://arxiv.org/abs/2609.01335v2,arXiv
Automated Event Log Generation from Unstructured Text Using Finetuned LLMs,Maximilian Seeth; Gabriel Marques Tavares; Daniel Schuster,http://arxiv.org/abs/2609.01320v1,,,2026-09-01T14:39:37Z,http://arxiv.org/abs/2609.01320v1,arXiv
MIDR: Enrichment-Augmented Indexing for Multimodal Document Retrieval,Debanjan Mahata; Atharva Tendle; Daniel Preotiuc-Pietro; Yong Zhuang; Ozan Irsoy,http://arxiv.org/abs/2609.01316v1,,,2026-09-01T14:38:39Z,http://arxiv.org/abs/2609.01316v1,arXiv
A Composable Evaluation System for Reproducible Omni-Modal Foundation Model Evaluation,Hodong Lee; Sanghee Park; Dohoon Ryu; Jungwhan Kim; Junyeob Kim; Soyoon Kim; Geewook Kim,http://arxiv.org/abs/2609.01315v1,,,2026-09-01T14:37:57Z,http://arxiv.org/abs/2609.01315v1,arXiv
GazeRefine: Expert Gaze as a Test-Time Prompt for Training-Free Medical Image Segmentation,Mohammed Oussama Benyahia; Marouane Tliba; Mohamed Amine Kerkouri; Taifour Yousra; Bin Wang; Max Bengtsson; Gorkem Durak; Elif Keles; Zuheng Ming; Marek Penhaker; Azeddine Beghdadi; Ulas Bagci; Aladine Chetouani,http://arxiv.org/abs/2609.01310v1,,,2026-09-01T14:34:59Z,http://arxiv.org/abs/2609.01310v1,arXiv
"Analog-DB: An Agent-First Analog Integrated Circuit Database, From Blocks to Systems",Danial Noori Zadeh; Mohamed B. Elamien,http://arxiv.org/abs/2609.01286v1,,,2026-09-01T14:22:37Z,http://arxiv.org/abs/2609.01286v1,arXiv
HiLRP: Toward One Trustworthy Explanation for Vision Transformer: Conservation-Valid Attribution via Attention Primitives,Sathiyamohan Nishankar; Pubudu Sanjeewani; Asanka Perera; Selvarajah Thuseethan,http://arxiv.org/abs/2609.01282v1,,,2026-09-01T14:16:08Z,http://arxiv.org/abs/2609.01282v1,arXiv
"EmbodiedSkills: A Unified Framework for Orchestrating, Training, and Deploying VLA Agents",Wei Wang; Wenqiao Zhang; Yutong Lin; Yuqian Yuan; Tianwei Lin; Jinhao Mao; Zhenxuan Fan; Mingjian Gao; Yang Dai; Wentong Li; Zheqi Lv; Zheng Dong; Yingjie Niu; Jiaqi Zhu; Jun Xiao; Chao Li; Yueting Zhuang,http://arxiv.org/abs/2609.01281v1,,,2026-09-01T14:14:47Z,http://arxiv.org/abs/2609.01281v1,arXiv
Some Emotions Run Deeper: Layer-wise Probing and Causal Intervention in Large Language Models,Tian Fang; Gaël Guibon; Davide Buscaldi,http://arxiv.org/abs/2609.01279v1,,,2026-09-01T14:14:13Z,http://arxiv.org/abs/2609.01279v1,arXiv
TimeSteer: Inference-Time Speech Scheduling in Joint Audio-Visual Diffusion Models,Chao Zhou; Yiling Chen; Qi Chu; Tao Gong; Nenghai Yu; Tianyi We,http://arxiv.org/abs/2609.01277v1,,,2026-09-01T14:12:57Z,http://arxiv.org/abs/2609.01277v1,arXiv
The Constitutional Coverage Trilemma in AI Governance,Natalija Mitic; Soona Sedahmed A. O.; Mamadou Selly Ly; Moustapha Cisse,http://arxiv.org/abs/2609.01275v1,,,2026-09-01T14:08:56Z,http://arxiv.org/abs/2609.01275v1,arXiv
Making Prospective Memory SLM-Shaped: Typed Intention Stores for Small-Model Agents,Jinqing Zhao; Chengcan Wu,http://arxiv.org/abs/2609.01272v1,,,2026-09-01T14:04:27Z,http://arxiv.org/abs/2609.01272v1,arXiv
Dual Process Motion Planning,Jiayi Yan; Francesco Fabiano; Alessandro Abate,http://arxiv.org/abs/2609.01260v1,,,2026-09-01T13:52:12Z,http://arxiv.org/abs/2609.01260v1,arXiv
Measuring the Behavioral Fidelity of Long-Horizon Human Activity Simulations,Yi Fei Cheng; Fan Yang; Iremsu Bas; Koichiro Niinuma; Narishige Abe; David Lindlbauer,http://arxiv.org/abs/2609.01257v1,,,2026-09-01T13:51:11Z,http://arxiv.org/abs/2609.01257v1,arXiv
One Prompt Is Enough: Watermark Laundering Through Foundation Image Models,Jidong Yang; Qi Li; Wei Zong; Yang-Wai Chow; Willy Susilo; Huaike Yu; Chunpeng Wang; Suo Gao,http://arxiv.org/abs/2609.01249v1,,,2026-09-01T13:46:31Z,http://arxiv.org/abs/2609.01249v1,arXiv
"Explore More, Drift Less: Outcome-Only Reinforcement Learning Can Suffice for Long-Horizon Interactive Agents",Liming Pu; Xiaoxia Li; Yifu Liu; Teng Cao; Bin Yang,http://arxiv.org/abs/2609.01245v1,,,2026-09-01T13:44:40Z,http://arxiv.org/abs/2609.01245v1,arXiv
From Language to Behavior: Scaling Sequence Transformers for Industrial Recommendation Ranking with Rec-Native Designs,Jie Chen; Xiangqian Yu; Yanchao Lian; Tan Lu; Run Yang; Zhengchun Shang; Xing Wang; Cheng Chen; Ke Hu; Qiang Li; Tianjiu Yin; Xiaobing Liu,http://arxiv.org/abs/2609.01240v1,,,2026-09-01T13:40:36Z,http://arxiv.org/abs/2609.01240v1,arXiv
MutMem-V2: Cryptographically Authorized Mutation in Persistent Agent Memory Portable Verification and Reproducible Evidence,Walid Saidi,http://arxiv.org/abs/2609.01235v1,,,2026-09-01T13:34:44Z,http://arxiv.org/abs/2609.01235v1,arXiv
Position Matters: Feature Inversion Attacks in ViT Split Inference with Token Reduction and Shuffling,Stefano Leggio; Giulio Rossolini; Alessandro Biondi,http://arxiv.org/abs/2609.01232v1,,,2026-09-01T13:32:30Z,http://arxiv.org/abs/2609.01232v1,arXiv
Prompt-Robust Language Models: Which Training Strategies Work?,Frederic Sadrieh; Michal Štefánik,http://arxiv.org/abs/2609.01217v1,,,2026-09-01T13:21:32Z,http://arxiv.org/abs/2609.01217v1,arXiv
H2Table: Hierarchical Hypergraph-Enhanced Large Language Models for Complex Table Reasoning,Jia Ling; Yangfan Wang; Chen Tang; Haoming Tan; Yang Yang; Yi Guan; Jingchi Jiang,http://arxiv.org/abs/2609.01216v1,,,2026-09-01T13:19:42Z,http://arxiv.org/abs/2609.01216v1,arXiv
REFACTOR-VLA: Unsupervised Library Learning of Typed Motor Programs,Riyaaz Shaik; Chandru Venkataraman,http://arxiv.org/abs/2609.01215v1,,,2026-09-01T13:19:05Z,http://arxiv.org/abs/2609.01215v1,arXiv
Who Judges the Judges? A Chinese Safety QA Benchmark for Evaluating LLM Responses and Safety Judges,Rui Yang; Shuang Huang; Junhua Liu; Ziqi Zhao; Qingzhong Yan; Yuhang Sun; Cong Liu; Guoping Hu; Rui Mei; Jing Shao,http://arxiv.org/abs/2609.01210v1,,,2026-09-01T13:15:01Z,http://arxiv.org/abs/2609.01210v1,arXiv
Autonomous discovery of new structure-plausibility laws for explainable and rapid crystal diagnosis and screening,Zhilong Song; Lixue Cheng,http://arxiv.org/abs/2609.01209v1,,,2026-09-01T13:14:52Z,http://arxiv.org/abs/2609.01209v1,arXiv
"Towards AI-Assisted Clinical Trial Matching: Practical Considerations, Multicenter Evaluation, and Real-World Deployment",Yin Fang; Qiao Jin; Shubo Tian; Lauren He; Maya Geer; Noor Naffakh; Ryan Huu-Tuan Nguyen; Zifeng Wang; Jimeng Sun; Charalampos S. Floudas; James L. Gulley; Kamilia Moalem; Catarina Martins Maia; Amanda Nottke; Juan W. Valle; Melinda Bachini; Lourdes Rocha-Nussbaum; Kari Ramage; Nikita Curry; Megan Barnes; Mandy Mansaray; Darlene Gabeau; Craig E. Grossman; Heath Skinner; Michael Burczynski; NIH-TrialBench Consortium; Zhiyong Lu,http://arxiv.org/abs/2609.01202v1,,,2026-09-01T13:11:02Z,http://arxiv.org/abs/2609.01202v1,arXiv
FinLifeBench: Exhaustive Life-Event History and Financial-State Reconstruction from Longitudinal Banking Dialogue,Hangyeul Lee; Juyoung Oh; Jaeyong Ko; Sunmin Kim; Jaeik Park; Hyunkyu Kim; Jungmin Son; Pilsung Kang,http://arxiv.org/abs/2609.01198v2,,,2026-09-01T13:06:27Z,http://arxiv.org/abs/2609.01198v2,arXiv
Athena: Vulnerability-Affected Library Identification via Knowledge Graph Completion,Phong Trinh Duy; Trang Dang Yen; Hung Nguyen-Huu; Bach Le; Quyet-Thang Huynh; Dieu Hoang Vu; David Lo; Thanh Le-Cong,http://arxiv.org/abs/2609.01187v1,,,2026-09-01T13:01:45Z,http://arxiv.org/abs/2609.01187v1,arXiv
Jailbreaking Text-to-Image Models Through Cracks: Navigating Heterogeneous Safety Filters via Multi-Agent Debate,Kaiyan Wen; Shijie Zhang; Lu Yu; Guangdong Bai,http://arxiv.org/abs/2609.01168v2,,,2026-09-01T12:45:27Z,http://arxiv.org/abs/2609.01168v2,arXiv
Superposed Latent Autoencoder,Quanling Zhao; Jiaying Yang; Tianqi Zhang; Ziyang Hao; Fatemeh Asgarinejad; Flavio Ponzina; Tajana Rosing,http://arxiv.org/abs/2609.01158v1,,,2026-09-01T12:35:08Z,http://arxiv.org/abs/2609.01158v1,arXiv
StainPresetNet: Stain Preset Network for Fast Multi-to-Multi Stain Normalization,Hongtao Kang; Die Luo; Li Chen; Jing Cai; Junbo Hu; Xiuli Liu; Shenghua Cheng,http://arxiv.org/abs/2609.01146v1,,,2026-09-01T12:20:05Z,http://arxiv.org/abs/2609.01146v1,arXiv
Revisiting Face Recognition for Monozygotic Twins: The Celeb Twins Test Set,Michael Zang; Haiyu Wu; Mrinal Sharma; Kevin W. Bowyer,http://arxiv.org/abs/2609.01141v1,,,2026-09-01T12:17:43Z,http://arxiv.org/abs/2609.01141v1,arXiv
DNC-IMM: Early Lane-Change Intention Recognition via Neural Calibration Based on Driving Context Information,Woong-Chan Byun; Seung-Hyun Kong,http://arxiv.org/abs/2609.01120v1,,,2026-09-01T11:59:00Z,http://arxiv.org/abs/2609.01120v1,arXiv
Latent Recurrent Thoughts: Recurrent Refinement of Proposed Latents for Reasoning with Frozen LLMs,Zhaoliang Chen; Jie Fu,http://arxiv.org/abs/2609.01117v1,,,2026-09-01T11:56:17Z,http://arxiv.org/abs/2609.01117v1,arXiv
EDRAC: Benchmarking Arabic Dialect Reading Comprehension,Noor Abo Mokh; Kirill Chirkunov; Teresa Lynn; Nizar Habash; Reham Marzouk; Malik H. Altakrori; Younes Samih; Muhammed Abu Odeh; Nour Rabih; Rahaf Alshahrani; Hamad Alshehhi; Hamdan Al-Ali; Muhra Almahri; Besher Hassan; Mohamed Anwar; Abed Alhakim Freihat; Preslav Nakov; Alham Fikri Aji,http://arxiv.org/abs/2609.01113v1,,,2026-09-01T11:51:49Z,http://arxiv.org/abs/2609.01113v1,arXiv
Hints Help But Do They Teach? Evaluating Skills Transfer in Code Generation,Will Badr,http://arxiv.org/abs/2609.01106v1,,,2026-09-01T11:47:39Z,http://arxiv.org/abs/2609.01106v1,arXiv
StateSwap: Probing Support-Elimination Hidden States in Multiple-Choice Questions,Chao Gao; Haijiang Liu; Qiyuan Li; Caicai Guo; Frank van Harmelen; Jinguang Gu,http://arxiv.org/abs/2609.01081v1,,,2026-09-01T11:13:26Z,http://arxiv.org/abs/2609.01081v1,arXiv
Text-guided flow matching enables sample-efficient crystal structure generation,Wentao Li,http://arxiv.org/abs/2609.01076v1,,,2026-09-01T11:07:18Z,http://arxiv.org/abs/2609.01076v1,arXiv
Space Generative AI with Solar Energy Harvesting,Jierui Zhang; Jianhao Huang; Zhanwei Wang; Kaibin Huang,http://arxiv.org/abs/2609.01062v1,,,2026-09-01T10:58:15Z,http://arxiv.org/abs/2609.01062v1,arXiv
ARISE-RL: Agentic Rubric-Grounded Iterative Self-Evolution with Reinforcement Learning,Fanrui Zhang; Ruixue Ding; Qiang Zhang; Xi Chen; Boli Chen; Shihang Wang; Qiuchen Wang; Hongmin Zhan; Jinxin Bian; Li xingchao; Peijin Zheng; Hao cheng; Pengjun Xie; Kaipeng Zhang; Jiawei Liu; Zheng-Jun Zha,http://arxiv.org/abs/2609.01058v1,,,2026-09-01T10:54:13Z,http://arxiv.org/abs/2609.01058v1,arXiv
User Representation via Cross Multi-source Behavior Pre-training for Mobile Games,Chengqi Yang; Yiran Qiao; Feng Liu; Xingyu Lou; Zijun Zhou; Xiaoyun Mo; Changwang Zhang; Jiayuan Xu; Jun Wang; Xiang Ao,http://arxiv.org/abs/2609.01057v1,,,2026-09-01T10:53:47Z,http://arxiv.org/abs/2609.01057v1,arXiv
WorldBench: Culturally Grounded Benchmark for Multilingual Agents,Leonardo Ranaldi; Sherrie Shen; Jushi Kai; Alexandra Birch,http://arxiv.org/abs/2609.01056v1,,,2026-09-01T10:53:07Z,http://arxiv.org/abs/2609.01056v1,arXiv
Lagged Coupling: Internal Representations Become Readable Before They Become Causal,Xining Xun,http://arxiv.org/abs/2609.01048v1,,,2026-09-01T10:46:42Z,http://arxiv.org/abs/2609.01048v1,arXiv
QILP-0: Constructing Observational Declarative Twins of Quantum Circuits,Marina de la Cruz Echeandía; César Luis Alonso; Tony Ribeiro; Alfonso Ortega de la Puente,http://arxiv.org/abs/2609.01049v1,,,2026-09-01T10:46:42Z,http://arxiv.org/abs/2609.01049v1,arXiv
"HiveTraceGuard-Pro: A Compact Generative Guardrail for Prompt Injection, Jailbreaks, and Adversarial Obfuscation",Nikita Oblakov; Sabrina Sadiekh; Evgeniy Kokuykin,http://arxiv.org/abs/2609.01046v1,,,2026-09-01T10:46:09Z,http://arxiv.org/abs/2609.01046v1,arXiv
AgentFactory: Towards Automated Agentic System Design and Optimization,Enci Zhang; Haofeng Wang; Yuesheng Zhu; Xiaole Cui; Guibo Luo,http://arxiv.org/abs/2609.01045v1,,,2026-09-01T10:45:11Z,http://arxiv.org/abs/2609.01045v1,arXiv
From Truncation to Commitment: Persistent Context in Uniform Discrete Diffusion,Satoshi Hayakawa,http://arxiv.org/abs/2609.01043v1,,,2026-09-01T10:43:24Z,http://arxiv.org/abs/2609.01043v1,arXiv
ViTAMINS: An Empirical Study of Training Self-Supervised Vision Transformers with Synthetic Hard Negatives,Nikos Giakoumoglou; Andreas Floros; Kleanthis-Marios Papadopoulos; Tania Stathaki,http://arxiv.org/abs/2609.01041v1,,,2026-09-01T10:39:25Z,http://arxiv.org/abs/2609.01041v1,arXiv
Causal Evidentiary Governance for High-Risk Machine Learning Systems,Samah Kareem; Barış Çeliktaş,http://arxiv.org/abs/2609.01040v1,,,2026-09-01T10:38:08Z,http://arxiv.org/abs/2609.01040v1,arXiv
Data-Driven Persona-Conditioned Agents for A/B Test Simulation,Ziyad Benomar; Weronika Łajewska; Leonardo Perelli; Saab Mansour,http://arxiv.org/abs/2609.01038v1,,,2026-09-01T10:35:49Z,http://arxiv.org/abs/2609.01038v1,arXiv
"Spawn Freely, Act Sparingly: Progressive Risk Vesting for Recursive LLM-Agent Trees",Molly Wang,http://arxiv.org/abs/2609.01035v1,,,2026-09-01T10:33:18Z,http://arxiv.org/abs/2609.01035v1,arXiv
On Synthesis of Metric Interval Temporal Logics,Hsi-Ming Ho; Shankaranarayanan Krishna; Khushraj Madnani,http://arxiv.org/abs/2609.01032v1,,,2026-09-01T10:30:46Z,http://arxiv.org/abs/2609.01032v1,arXiv
A Network Science Perspective on Evaluating Deep Graph Generative Models,Tianrui Mao; Abele Malan; Megha Khosla; Lydia Chen; Huijuan Wang,http://arxiv.org/abs/2609.01015v1,,,2026-09-01T10:06:13Z,http://arxiv.org/abs/2609.01015v1,arXiv
Figures as Programs: Recursive Generation of Editable Scientific Figures,Yepeng Liu; Dasen Dai; Chengzhi Liu; Yiren Song; Hai Ci; Yu Zhang; Qi Zhang; Mike Zheng Shou; Xin Eric Wang; Yuheng Bu,http://arxiv.org/abs/2609.01006v1,,,2026-09-01T09:53:47Z,http://arxiv.org/abs/2609.01006v1,arXiv
SinkPruner: Sink-Free Visual Token Pruning for Multimodal Large Language Models,Shiyu Li; Zi-Yuan Hu; Shijia Huang; Yanyang Li; Yiwu Zhong; Liwei Wang,http://arxiv.org/abs/2609.01004v1,,,2026-09-01T09:52:10Z,http://arxiv.org/abs/2609.01004v1,arXiv
"Right Frame, Wrong Rule: Cultural Cues Expose the Financial Knowledge Gap They Were Meant to Close",Rania Elbadry; Ahmed Heakl; Saeed Almheiri; Fan Zhang; Muhra AlMahri; Xueqing Peng; Mohsinul Kabir; Shuyao Wang; Yi Han; Saadeldine Eletter; Duzhen Zhang; Preslav Nakov; Yuxia Wang; Fajri Koto; Zhuohan Xie,http://arxiv.org/abs/2609.00999v1,,,2026-09-01T09:46:53Z,http://arxiv.org/abs/2609.00999v1,arXiv
